_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,does_the_image_focus_on_ingredients_by_themselves_or_prepared_meals_or_dishes,does_the_image_focus_on_ingredients_by_themselves_or_prepared_meals_or_dishes:confidence,what_type_of_food_is_in_the_image,what_type_of_food_is_in_the_image:confidence,which_foodrelated_activities_if_any_are_taking_place_in_the_image,which_foodrelated_activities_if_any_are_taking_place_in_the_image:confidence,orig__golden,orig__last_judgment_at,orig__trusted_judgments,orig__unit_id,orig__unit_state,are_the_people_an_important_part_of_the_image,are_the_people_an_important_part_of_the_image_gold,are_the_people_an_important_part_of_the_image_gold_reason,are_the_people_an_important_part_of_the_imageconfidence,are_the_people_interacting_with_each_,are_the_people_interacting_with_each__gold,are_the_people_interacting_with_each__gold_reason,are_the_people_interacting_with_each_confidence,are_there_people_in_the_image,are_there_people_in_the_image_gold,are_there_people_in_the_image_gold_reason,are_there_people_in_the_imageconfidence,are_there_people_in_the_imageconfidence_summary,batch_num,can_you_clearly_see_the_persons__peoples_faces,can_you_clearly_see_the_persons__peoples_faces_gold,can_you_clearly_see_the_persons__peoples_faces_gold_reason,can_you_clearly_see_the_persons__peoples_facesconfidence,can_you_clearly_see_the_persons__peoples_facesconfidence_summary,cant_access,cant_access_gold,cant_access_gold_reason,cant_accessconfidence,code,do_either_of_the_following_labels_apply_to_the_people_in_the_image,do_either_of_the_following_labels_apply_to_the_people_in_the_image_gold,do_either_of_the_following_labels_apply_to_the_people_in_the_image_gold_reason,do_either_of_the_following_labels_apply_to_the_people_in_the_imageconfidence,does_the_image_focus_on_ingredients_by_themselves_or_prepared_meals_or_dishes_gold,does_the_person_have_noticeable_hair_makeup_skin_andor_nail_polish__could_you_imagine_this_image_being_used_to_advertise_cosmetics_or_illustrate_a_beauty_trend,does_the_person_have_noticeable_hair_makeup_skin_andor_nail_polish__could_you_imagine_this_image_being_used_to_advertise_cosmetics_or_illustrate_a_beauty_trend_gold,does_the_person_have_noticeable_hair_makeup_skin_andor_nail_polish__could_you_imagine_this_image_being_used_to_advertise_cosmetics_or_illustrate_a_beauty_trendconfidence,does_the_person_have_noticeable_hair_makeup_skin_andor_nail_polish__could_you_imagine_this_image_being_used_to_advertise_cosmetics_or_illustrate_a_beauty_trendconfidence_summary,how_many_people_are_in_the_image,how_many_people_are_in_the_image_gold,how_many_people_are_in_the_image_gold_reason,how_many_people_are_in_the_imageconfidence,image_url,is_the_persons_clothing_shoes_jewelry_or_fashion_accessories_an_important_part_of_the_image__could_you_imagine_this_image_being_used_to_advertise_a_clothing_line_or_illustrate_a_fashion_trend,is_the_persons_clothing_shoes_jewelry_or_fashion_accessories_an_important_part_of_the_image__could_you_imagine_this_image_being_used_to_advertise_a_clothing_line_or_illustrate_a_fashion_trend_gold,is_the_persons_clothing_shoes_jewelry_or_fashion_accessories_an_important_part_of_the_image__could_you_imagine_this_image_being_used_to_advertise_a_clothing_line_or_illustrate_a_fashion_trendconfidence,is_the_persons_clothing_shoes_jewelry_or_fashion_accessories_an_important_part_of_the_image__could_you_imagine_this_image_being_used_to_advertise_a_clothing_line_or_illustrate_a_fashion_trendconfidence_summary,nil,orig__golden,orig__last_judgment_at,orig__trusted_judgments,orig__unit_id,orig__unit_state,_activity,_activity_gold,_activityconfidence,_activityconfidence_summary,_scenario,_scenario_gold,_scenarioconfidence,_scenarioconfidence_summary,system_identifier,what_does_the_image_focus_on,what_does_the_image_focus_on_gold,what_does_the_image_focus_onconfidence,what_is_the_age_range_of_the_people_in_the_image__choose_all_that_apply,what_is_the_age_range_of_the_people_in_the_image__choose_all_that_apply_gold,what_is_the_age_range_of_the_people_in_the_image__choose_all_that_apply_gold_reason,what_is_the_age_range_of_the_people_in_the_image__choose_all_that_applyconfidence,what_is_the_ethnicity_of_the_people_in_the_image__choose_all_that_apply,what_is_the_ethnicity_of_the_people_in_the_image__choose_all_that_apply_gold,what_is_the_ethnicity_of_the_people_in_the_image__choose_all_that_apply_gold_reason,what_is_the_ethnicity_of_the_people_in_the_image__choose_all_that_applyconfidence,what_is_the_gender_of_the_people_in_the_image,what_is_the_gender_of_the_people_in_the_image_gold,what_is_the_gender_of_the_people_in_the_image_gold_reason,what_is_the_gender_of_the_people_in_the_imageconfidence,what_is_the_main_scenario_portrayed_in_the_image,what_is_the_main_scenario_portrayed_in_the_image_gold,what_is_the_main_scenario_portrayed_in_the_imageconfidence,what_is_the_main_scenario_portrayed_in_the_imageconfidence_summary,what_is_the_photo_type_of_the_image__choose_all_that_apply,what_is_the_photo_type_of_the_image__choose_all_that_apply_gold,what_is_the_photo_type_of_the_image__choose_all_that_apply_gold_reason,what_is_the_photo_type_of_the_image__choose_all_that_applyconfidence,what_physical_position_are_the_people_in,what_physical_position_are_the_people_in_gold,what_physical_position_are_the_people_in_gold_reason,what_physical_position_are_the_people_inconfidence,what_type_of_food_is_in_the_image_gold,what_types_of_objects_are_in_the_image,what_types_of_objects_are_in_the_image_gold,what_types_of_objects_are_in_the_imageconfidence,which_activities_are_the_people_involved_in,which_activities_are_the_people_involved_in_gold,which_activities_are_the_people_involved_inconfidence,which_activities_are_the_people_involved_inconfidence_summary,which_foodrelated_activities_if_any_are_taking_place_in_the_image_gold,which_of_the_following_emotions_are_the_people_expressing,which_of_the_following_emotions_are_the_people_expressing_gold,which_of_the_following_emotions_are_the_people_expressingconfidence,which_of_the_following_emotions_are_the_people_expressingconfidence_summary,Keywords
",TA20170309,semi identifiable,,,1,"""semi identifiable"": 1.0
",,,,1,,Group,,,1,,no,,0.6693,"""not_sure"": 0.331
""no"": 0.669
",3 people or more,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/1/b/d/d/TRU1442205.jpg,no,,0.6693,"""not_sure"": 0.331
""no"": 0.669
",,FALSE,3/10/17 23:01,3,1177859598,finalized,working,,0.3437,"""cooking"": 0.326
""working"": 0.344
",,,,,TRU1442205,,,,Mid Adult,,,0.668,White or Caucasian,,,0.668,Male,,,1,cooking,,0.6693,""""": 0.331
""cooking"": 0.669
",Full body shot,,,1,Standing,,,1,,,,,,,0.6693,""""": 0.331
"""": 0.669
""listening_to_music"": 0.344
",,stress,,0.3437,""""": 0.331
""neutral"": 0.326
""stress"": 0.344
","ingredients|
vegetables
seasonings
seafood

non-alcoholic_beverages
mushrooms
meat
grains_beans_legumes
fruit
eggs
dessert
dairy
condiments
carbs
alcoholic beverages
Nuts / Seeds|cooking|cooking|"

1194824048,FALSE,finalized,3,3/30/17 19:24,dishes,1,"alcoholic beverages
non-alcoholic_beverages","1.0
0.3794",serving_food,0.7082,FALSE,3/30/17 15:53,3,1191997979,finalized,Yes,,,1,,,,,people,,,1,"""people"": 1.0
",TA20170309,identifiable,,,1,"""identifiable"": 1.0
",,,,1,,,,,,,beauty,,0.6667,"""beauty"": 0.667
""no"": 0.333
",1 person,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/a/d/4/9/TRU1442215.jpg,fashion,,0.6667,"""fashion"": 0.667
""no"": 0.333
",,FALSE,3/10/17 22:50,3,1177859603,finalized,,,,,,,,,TRU1442215,,,,Young Adult,,,0.6869,White or Caucasian,,,1,Female,,,1,cooking,,0.6667,"""fashion"": 0.333
""cooking"": 0.667
""social"": 0.333
",Half length shot,,,1,Standing,,,1,,,,,,,0.6667,""""": 0.667
""walking"": 0.333
",,neutral,,1,"""neutral"": 1.0
","dishes|alcoholic beverages
non-alcoholic_beverages|serving_food|cooking|"

1194824049,FALSE,finalized,3,3/30/17 19:25,ingredients,0.6853,,1,cooking,1,FALSE,3/30/17 15:32,3,1191997984,finalized,Yes,,,1,Maybe / ,,,0.5106,people,,,1,"""people"": 1.0
",TA20170309,identifiable,,,1,"""identifiable"": 1.0
",,,,1,,,,,,,no,,1,"""no"": 1.0
",2 people,,,0.6864,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/f/8/a/0/TRU1442224.jpg,not_sure,,0.339,"""not_sure"": 0.339
""no"": 0.322
""fashion"": 0.339
",,FALSE,3/10/17 23:00,3,1177859608,finalized,,,0.339,""""": 0.339
""cooking"": 0.339
",,,,,TRU1442224,,,,Mid Adult,,,1,White or Caucasian,,,0.6495,Male,,,1,cooking,,0.661,"""work"": 0.339
""cooking"": 0.661
",Half length shot,,,1,Standing,,,1,,,,,,,0.678,""""": 0.678
"""": 0.322
",,neutral,,0.678,"""neutral"": 0.678
"""": 0.322
",ingredients||cooking|cooking|

1194824050,FALSE,finalized,3,3/30/17 19:29,dishes,0.6794,vegetables,1,cooking,1,FALSE,3/30/17 15:39,3,1191997994,finalized,Yes,,,1,,,,,people,,,1,"""people"": 1.0
",TA20170309,identifiable,,,0.6667,"""identifiable"": 0.667
""semi identifiable"": 0.333
",,,,1,,,,,,,no,,0.6675,"""no"": 0.668
""beauty"": 0.332
",1 person,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/9/6/1/7/TRU1442257.jpg,no,,0.6675,"""no"": 0.668
""fashion"": 0.332
",,FALSE,3/10/17 23:02,3,1177859625,finalized,,,,,,,,,TRU1442257,,,,Young Adult,,,1,White or Caucasian,,,1,Male,,,1,cooking,,1,"""cooking"": 1.0
",Head and shoulders,,,0.6649,Standing,,,1,,,,,,,1,""""": 1.0
",,neutral,,0.6675,"""neutral"": 0.668
"""": 0.332
",dishes|vegetables|cooking|cooking|

1194824051,FALSE,finalized,3,3/30/17 19:22,ingredients,0.6327,,1,,0.6939,FALSE,3/30/17 15:20,3,1191997995,finalized,Yes,,,1,Maybe / ,,,0.3529,people,,,1,"""people"": 1.0
",TA20170309,unidentifiable,,,1,"""unidentifiable"": 1.0
",,,,1,,Group,,,1,,no,,1,"""no"": 1.0
",3 people or more,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/e/4/7/2/TRU1442261.jpg,no,,1,"""no"": 1.0
",,FALSE,3/10/17 22:49,3,1177859628,finalized,,,,,,,,,TRU1442261,,,,Young Adult,,,0.6471,White or Caucasian,,,0.6471,Female,,,1,cooking,,0.3667,""""": 0.283
""social"": 0.35
""cooking"": 0.367
",Full body shot,,,0.6765,Standing,,,1,,,,,,,1,""""": 1.0
",,,,1,""""": 1.0
",ingredients|||cooking|

1194824052,FALSE,finalized,3,3/30/17 19:24,ingredients,1,,,cooking,1,FALSE,3/30/17 15:45,3,1191998705,finalized,Yes,,,1,,,,,people,,,1,"""people"": 1.0
",TA20170309,identifiable,,,1,"""identifiable"": 1.0
",,,,1,,,,,,,beauty,,1,"""beauty"": 1.0
",1 person,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/4/c/2/8/TRU1455992.jpg,fashion,,1,"""fashion"": 1.0
",,FALSE,3/10/17 22:59,3,1177860160,finalized,,,,,,,,,TRU1455992,,,,Young Adult,,,1,White or Caucasian,,,1,Female,,,1,cooking,,0.3445,""""": 0.325
""fashion"": 0.33
""cooking"": 0.344
",Full body shot,,,1,Sitting,,,0.6579,,,,,,,0.6699,""""": 0.67
""laughing"": 0.33
",,happiness,,0.6746,""""": 0.325
""happiness"": 0.675
",ingredients||cooking|cooking|

1194824053,FALSE,finalized,3,3/30/17 19:22,dishes,1,"dessert

dairy","0.6447
0.3553
0.3553",serving_food,0.3553,FALSE,3/30/17 15:46,3,1191998751,finalized,Yes,,,1,,,,,people,,,1,"""people"": 1.0
",TA20170309,identifiable,,,1,"""identifiable"": 1.0
",,,,1,,,,,,,beauty,,1,"""beauty"": 1.0
",1 person,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/2/2/0/3/TRU1456035.jpg,fashion,,0.6503,"""fashion"": 0.65
""no"": 0.35
",,FALSE,3/10/17 22:54,3,1177860204,finalized,,,,,,,,,TRU1456035,,,,Young Adult,,,1,White or Caucasian,,,0.6893,Female,,,1,cooking,,0.3497,""""": 0.326
""fashion"": 0.325
""cooking"": 0.35
",Full body shot,,,1,Sitting,,,1,,,,,,,1,""""": 1.0
",,anger,,0.3497,"""excitement"": 0.326
""happiness"": 0.325
""anger"": 0.35
","dishes|dessert

dairy|serving_food|cooking|"

1194824054,FALSE,finalized,3,3/30/17 19:31,dishes,1,"
non-alcoholic_beverages","0.6403
0.3597",cooking,1,FALSE,3/30/17 15:16,3,1192001133,finalized,Yes,,,0.6366,,,,,people,,,1,"""people"": 1.0
",TA20170309,semi identifiable,,,1,"""semi identifiable"": 1.0
",,,,1,,,,,,,no,,0.345,"""beauty"": 0.333
""not_sure"": 0.322
""no"": 0.345
",1 person,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/9/9/b/c/TRU1477561.jpg,no,,0.345,"""fashion"": 0.333
""not_sure"": 0.322
""no"": 0.345
",,FALSE,3/10/17 23:04,3,1177861655,finalized,,,,,,,,,TRU1477561,,,,Mid Adult,,,0.6557,White or Caucasian,,,1,Female,,,1,cooking,,1,"""cooking"": 1.0
"""": 0.322
",Full body shot,,,0.6557,Standing,,,1,,,,,,,1,""""": 1.0
""eating"": 0.322
",,,,1,""""": 1.0
""neutral"": 0.322
","dishes|
non-alcoholic_beverages|cooking|cooking|"

1194824055,FALSE,finalized,3,3/30/17 19:23,dishes,1,,0.6534,,0.6557,FALSE,3/30/17 15:28,3,1192001162,finalized,Yes,,,0.646,,,,,people,,,1,"""people"": 1.0
",TA20170309,semi identifiable,,,0.6667,"""semi identifiable"": 0.667
""identifiable"": 0.333
",,,,1,,,,,,,beauty,,0.6857,"""no"": 0.314
""beauty"": 0.686
",1 person,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/c/8/2/f/TRU1477695.jpg,fashion,,0.6857,"""no"": 0.314
""fashion"": 0.686
",,FALSE,3/10/17 23:05,3,1177861788,finalized,,,,,,,,,TRU1477695,,,,Mid Adult,,,0.6948,White or Caucasian,,,1,Female,,,1,cooking,,0.6571,"""cooking"": 0.657
""work"": 0.314
""fashion"": 0.343
",Half length shot,,,1,Standing,,,1,,,,,reading,,0.6857,""""": 0.314
""reading"": 0.686
",,,,0.6857,"""neutral"": 0.314
"""": 0.686
",dishes|||cooking|

1194824056,FALSE,finalized,3,3/30/17 19:26,dishes,1,seafood,1,eating,1,FALSE,3/30/17 15:21,3,1192002767,finalized,Yes,,,0.6631,Yes,,,0.6591,people,,,1,"""people"": 1.0
",TA20170309,unidentifiable,,,1,"""unidentifiable"": 1.0
",,,,1,,Group,,,0.6778,,no,,1,"""no"": 1.0
",3 people or more,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/b/1/1/4/TRU1489487.jpg,no,,1,"""no"": 1.0
",,FALSE,3/10/17 23:02,3,1177862678,finalized,,,,,,,,,TRU1489487,,,,,,,1,,,,0.6631,,,,1,cooking,,0.6692,"""cooking"": 0.669
""relaxation"": 0.341
""social"": 0.331
", / None of the above,,,0.6631,Sitting,,,1,,,,,eating,,1,"""eating"": 1.0
",,,,0.6588,"""neutral"": 0.341
"""": 0.659
",dishes|seafood|eating|cooking|

1194824057,FALSE,finalized,3,3/30/17 19:18,ingredients,1,vegetables,1,cooking,1,FALSE,3/30/17 15:33,3,1192002926,finalized,Yes,,,1,,,,,people,,,1,"""people"": 1.0
",TA20170309,identifiable,,,1,"""identifiable"": 1.0
",,,,1,,,,,,,no,,0.6633,"""no"": 0.663
""beauty"": 0.337
",1 person,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/1/0/2/0/TRU1491467.jpg,fashion,,0.6714,"""no"": 0.329
""fashion"": 0.671
",,FALSE,3/10/17 22:54,3,1177862753,finalized,modelando,,0.3367,"""cocinando"": 0.335
""modelando"": 0.337
",,,0,,TRU1491467,,,,Young Adult,,,1,Hispanic or Latino/a,,,0.3418,Male,,,1,cooking,,0.6633,"""cooking"": 0.663
""hobby"": 0.335
""fashion"": 0.337
""domestic"": 0.337
""fitness"": 0.337
""relaxation"": 0.337
""social"": 0.337
""spiritual"": 0.337
"""": 0.337
",Half length shot,,,1,Standing,,,0.6612,,,,,,,0.6714,""""": 0.329
"""": 0.671
""laughing"": 0.337
""eating"": 0.337
""relaxing"": 0.337
",,happiness,,1,"""happiness"": 1.0
""laughter"": 0.337
""neutral"": 0.337
"""": 0.337
",ingredients|vegetables|cooking|cooking|

1194824058,FALSE,finalized,3,3/30/17 19:19,ingredients,1,vegetables,1,cooking,1,FALSE,3/30/17 15:07,3,1192002936,finalized,Yes,,,1,Yes,,,0.6411,people,,,1,"""people"": 1.0
",TA20170309,semi identifiable,,,0.671,"""identifiable"": 0.329
""semi identifiable"": 0.671
",,,,1,,,,,,,not_sure,,0.3384,"""no"": 0.333
""not_sure"": 0.338
""beauty"": 0.329
",2 people,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/2/8/5/6/TRU1491485.jpg,not_sure,,0.671,"""not_sure"": 0.671
""no"": 0.329
",,FALSE,3/10/17 22:57,3,1177862771,finalized,,,,,,,,,TRU1491485,,,,Young Adult,,,1,White or Caucasian,,,1,Male,,,1,cooking,,0.6674,"""work"": 0.333
""cooking"": 0.667
",Full body shot,,,1,Standing,,,1,,,,,,,1,""""": 1.0
",,,,0.671,""""": 0.671
""neutral"": 0.329
",ingredients|vegetables|cooking|cooking|

1194824059,FALSE,finalized,3,3/30/17 19:26,dishes,1,"meat
dessert","1.0
0.6644",serving_food,0.6867,FALSE,3/30/17 15:40,3,1192004218,finalized,Yes,,,1,,,,,people,,,1,"""people"": 1.0
",TA20170309,identifiable,,,1,"""identifiable"": 1.0
",,,,1,,,,,,,not_sure,,0.348,"""no"": 0.339
""not_sure"": 0.348
""beauty"": 0.313
",1 person,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/2/a/0/a/TRU1496019.jpg,fashion,,0.652,"""fashion"": 0.652
""not_sure"": 0.348
",,FALSE,3/10/17 22:57,3,1177863514,finalized,,,0,,,,,,TRU1496019,,,,Mid Adult,,,0.6889,White or Caucasian,,,1,Male,,,1,cooking,,0.6868,"""cooking"": 0.687
""work"": 0.313
",Half length shot,,,1,Standing,,,1,,,,,,,0.6612,""""": 0.339
"""": 0.661
",,neutral,,0.6868,"""neutral"": 0.687
""sadness"": 0.313
","dishes|meat
dessert|serving_food|cooking|"

1194824060,FALSE,finalized,3,3/30/17 19:27,ingredients,1,vegetables,1,,1,FALSE,3/30/17 15:18,3,1192004219,finalized,Yes,,,0.5185,,,,,people,,,1,"""people"": 1.0
",TA20170309,unidentifiable,,,1,"""unidentifiable"": 1.0
",,,,1,,,,,,,no,,1,"""no"": 1.0
",1 person,,,0.6667,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/5/f/2/8/TRU1496022.jpg,no,,1,"""no"": 1.0
",,FALSE,3/10/17 23:04,3,1177863517,finalized,,,,,,,,,TRU1496022,,,,,,,0.5185,,,,0.5185,Male,,,1,cooking,,0.6923,"""cooking"": 0.692
"""": 0.308
", / None of the above,,,1,,,,1,,,,,,,1,""""": 1.0
",,,,1,""""": 1.0
",ingredients|vegetables||cooking|

1194824061,FALSE,finalized,3,3/30/17 19:46,ingredients,1,vegetables,1,cooking,1,FALSE,3/30/17 15:34,3,1192004223,finalized,Yes,,,1,,,,,people,,,1,"""people"": 1.0
",TA20170309,semi identifiable,,,0.6718,"""semi identifiable"": 0.672
""identifiable"": 0.328
",,,,1,,,,,,,no,,0.6504,"""beauty"": 0.35
""no"": 0.65
",1 person,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/2/4/6/2/TRU1496034.jpg,fashion,,0.6423,"""fashion"": 0.642
""not_sure"": 0.358
",,FALSE,3/10/17 22:59,3,1177863529,finalized,cooking,,0.3577,"""cooking"": 0.358
",,,,,TRU1496034,,,,Middle-aged,,,0.6667,White or Caucasian,,,0.6667,Male,,,0.6667,cooking,,1,"""cooking"": 1.0
",Half length shot,,,1,Standing,,,1,,,,,,,0.3577,""""": 0.35
"""": 0.358
""eating"": 0.293
",,,,0.6423,""""": 0.642
""neutral"": 0.358
",ingredients|vegetables|cooking|cooking|

1194824062,FALSE,finalized,3,3/30/17 19:24,dishes,0.6662,,0.6772,,1,FALSE,3/30/17 16:07,3,1192004245,finalized,Yes,,,1,Maybe / ,,,0.6513,people,,,1,"""people"": 1.0
",TA20170309,semi identifiable,,,0.6758,"""identifiable"": 0.324
""semi identifiable"": 0.676
",,,,1,,Crowd,,,0.7097,,no,,1,"""no"": 1.0
",3 people or more,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/c/5/2/4/TRU1496107.jpg,no,,1,"""no"": 1.0
",,FALSE,3/10/17 22:56,3,1177863601,finalized,,,,,,,,,TRU1496107,,,,,,,0.639,,,,1,Male,,,0.6513,cooking,,0.3818,"""work"": 0.291
""social"": 0.327
""cooking"": 0.382
", / None of the above,,,0.639,,,,0.639,,,,,talking,,0.3818,""""": 0.291
""walking"": 0.327
""talking"": 0.382
",,,,1,""""": 1.0
",dishes|||cooking|

1194824063,FALSE,finalized,3,3/30/17 19:25,ingredients,1,,0.6667,cooking,0.6667,FALSE,3/30/17 15:13,3,1192004271,finalized,Yes,,,1,,,,,people,,,1,"""people"": 1.0
",TA20170309,semi identifiable,,,0.6667,"""semi identifiable"": 0.667
""identifiable"": 0.333
",,,,1,,,,,,,no,,0.6607,"""not_sure"": 0.339
""no"": 0.661
",1 person,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/9/7/b/f/TRU1496177.jpg,no,,0.6607,"""not_sure"": 0.339
""no"": 0.661
",,FALSE,3/10/17 23:01,3,1177863671,finalized,cooking,,0.3393,"""cooking"": 0.339
",,,,,TRU1496177,,,,Mid Adult,,,0.6839,White or Caucasian,,,1,Male,,,1,cooking,,1,"""cooking"": 1.0
""domestic"": 0.339
""work"": 0.339
",Half length shot,,,0.6627,Standing,,,0.6627,,,,,,,0.3393,"""eating"": 0.339
"""": 0.321
"""": 0.339
",,neutral,,0.6607,"""excitement"": 0.339
""neutral"": 0.661
",ingredients||cooking|cooking|

1194824064,FALSE,finalized,3,3/30/17 19:28,dishes,1,,,serving_food,1,FALSE,3/30/17 15:49,3,1192004278,finalized,Yes,,,1,,,,,people,,,1,"""people"": 1.0
",TA20170309,identifiable,,,0.6768,"""identifiable"": 0.677
""unidentifiable"": 0.323
",,,,1,,,,,,,no,,0.6718,"""not_sure"": 0.328
""no"": 0.672
",1 person,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/5/4/0/2/TRU1496201.jpg,no,,0.6718,"""not_sure"": 0.328
""no"": 0.672
",,FALSE,3/10/17 22:48,3,1177863695,finalized,,,,,,,,,TRU1496201,,,,Mid Adult,,,0.6635,White or Caucasian,,,1,Male,,,1,cooking,,1,"""cooking"": 1.0
",Half length shot,,,1,Standing,,,0.655,,,,,,,0.6709,""""": 0.671
""relaxing"": 0.329
",,,,0.6709,""""": 0.671
""neutral"": 0.329
",dishes||serving_food|cooking|

1194824065,FALSE,finalized,3,3/30/17 19:21,dishes,0.695,non-alcoholic_beverages,0.695,eating,0.695,FALSE,3/30/17 15:32,3,1192004826,finalized,Yes,,,1,Yes,,,1,people,,,1,"""people"": 1.0
",TA20170309,identifiable,,,0.6739,"""semi identifiable"": 0.326
""identifiable"": 0.674
",,,,1,,,,,,,no,,0.6905,"""beauty"": 0.31
""no"": 0.69
",2 people,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/b/e/2/4/TRU1498769.jpg,not_sure,,0.3452,"""fashion"": 0.31
""not_sure"": 0.345
""no"": 0.345
",,FALSE,3/10/17 22:58,3,1177864035,finalized,,,,,,,,,TRU1498769,,,,Young Adult,,,0.6892,White or Caucasian,,,1,Male,,,1,cooking,,0.3452,"""fashion"": 0.31
"""": 0.345
""cooking"": 0.345
",Full body shot,,,1,Standing,,,1,,,,,,,0.6548,""""": 0.655
""laughing"": 0.345
",,happiness,,1,"""happiness"": 1.0
""laughter"": 0.345
",dishes|non-alcoholic_beverages|eating|cooking|

1194824066,FALSE,finalized,3,3/30/17 19:36,dishes,1,carbs,0.6709,,0.6689,FALSE,3/30/17 15:30,3,1192006057,finalized,Yes,,,1,,,,,people,,,1,"""people"": 1.0
",TA20170309,identifiable,,,1,"""identifiable"": 1.0
",,,,1,,,,,,,beauty,,0.6494,"""beauty"": 0.649
""not_sure"": 0.351
",1 person,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/e/1/5/d/TRU1981065.jpg,fashion,,0.6494,"""fashion"": 0.649
""not_sure"": 0.351
",,FALSE,3/10/17 22:56,3,1177864705,finalized,,,,,,,,,TRU1981065,,,,Young Adult,,,1,Black or African Descent,,,1,Female,,,1,cooking,,0.3506,"""fashion"": 0.328
""cooking"": 0.351
"""": 0.321
",Half length shot,,,1,,,,0.6526,,,,,laughing,,0.6786,"""laughing"": 0.679
""eating"": 0.321
",,happiness,,0.6494,"""happiness"": 0.649
""laughter"": 0.351
",dishes|carbs||cooking|

1194824067,FALSE,finalized,3,3/30/17 19:26,ingredients,1,,,cooking,1,FALSE,3/30/17 15:35,3,1192006256,finalized,Yes,,,0.6957,,,,,people,,,1,"""people"": 1.0
",TA20170309,unidentifiable,,,1,"""unidentifiable"": 1.0
",,,,1,,,,,,,no,,1,"""no"": 1.0
",1 person,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/6/4/3/4/TRU1982598.jpg,no,,1,"""no"": 1.0
",,FALSE,3/10/17 22:52,3,1177864831,finalized,cooking,,0.6774,"""cooking"": 0.677
",,,,,TRU1982598,,,,,,,0.6522,White or Caucasian,,,0.6522,,,,1,cooking,,1,"""cooking"": 1.0
", / None of the above,,,0.6522,Standing,,,0.6522,,,,,,,0.6774,""""": 0.323
"""": 0.677
",,,,1,""""": 1.0
",ingredients||cooking|cooking|

1194824068,FALSE,finalized,3,3/30/17 19:30,dishes,1,dessert,1,cooking,0.704,FALSE,3/30/17 15:11,3,1192006257,finalized,Yes,,,0.5294,,,,,people,,,1,"""people"": 1.0
",TA20170309,unidentifiable,,,1,"""unidentifiable"": 1.0
",,,,1,,,,,,,no,,1,"""no"": 1.0
",1 person,,,0.6588,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/4/7/c/3/TRU1982599.jpg,no,,1,"""no"": 1.0
",,FALSE,3/10/17 22:55,3,1177864832,finalized,,,,,,,,,TRU1982599,,,,,,,1,,,,1,,,,1,cooking,,1,"""cooking"": 1.0
",Half length shot,,,0.5294,Standing,,,1,,,,,,,1,""""": 1.0
",,,,1,""""": 1.0
",dishes|dessert|cooking|cooking|

1194824069,FALSE,finalized,3,3/30/17 19:21,ingredients,1,dairy,0.6579,cooking,1,FALSE,3/30/17 14:53,3,1192006258,finalized,Yes,,,0.6924,,,,,people,,,1,"""people"": 1.0
",TA20170309,unidentifiable,,,1,"""unidentifiable"": 1.0
",,,,1,,,,,,,no,,0.3479,"""beauty"": 0.326
""no"": 0.348
""not_sure"": 0.326
",1 person,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/6/0/5/c/TRU1982601.jpg,fashion,,0.6521,"""fashion"": 0.652
""no"": 0.348
",,FALSE,3/10/17 22:56,3,1177864834,finalized,,,,,,,,,TRU1982601,,,,,,,1,White or Caucasian,,,0.6575,,,,0.6924,cooking,,1,"""cooking"": 1.0
", / None of the above,,,0.3498,Standing,,,1,,,,,,,0.6735,""""": 0.674
""eating"": 0.326
",,,,1,""""": 1.0
",ingredients|dairy|cooking|cooking|

1194824070,FALSE,finalized,3,3/30/17 19:37,ingredients,1,dessert,0.689,cooking,1,FALSE,3/30/17 15:47,3,1192006259,finalized,Yes,,,0.6598,,,,,people,,,1,"""people"": 1.0
",TA20170309,unidentifiable,,,1,"""unidentifiable"": 1.0
",,,,1,,,,,,,not_sure,,0.6488,"""not_sure"": 0.649
""no"": 0.351
